symbol,date,open,high,low,close,volume,adjusted,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NTAP,2020-05-21T00:00:00Z,45.84,46.42,44.86,45.47,1374266,44.1728636052,45.0957626689,43.5802652591,44.5323085037,1374266,0,1
NTAP,2020-05-22T00:00:00Z,45.26,45.26,44.08,44.68,1626798,43.4054001733,43.9688543385,42.8225165542,43.9688543385,1626798,0,1
NTAP,2020-05-26T00:00:00Z,46.22,46.34,44.89,45.14,2733508,43.8522776147,45.018044853,43.60940944,44.9014681292,2733508,0,1
NTAP,2020-05-27T00:00:00Z,45.45,46.45,44.92,46.3,3107383,44.979185945,45.1249068498,43.638553621,44.1534341512,3107383,0,1
NTAP,2020-05-28T00:00:00Z,44.78,45.91,44,44.15,3458995,42.8905196431,44.6003115926,42.7447987383,43.5025474432,3458995,0,1
NTAP,2020-05-29T00:00:00Z,44.12,44.74,43.53,44.54,3149225,43.2693939955,43.4636885352,42.2882065699,42.8613754621,3149225,0,1
NTAP,2020-06-01T00:00:00Z,43.85,44.13,42.67,42.67,2651987,41.4527400491,42.8710901891,41.4527400491,42.5990778335,2651987,0,1
NTAP,2020-06-02T00:00:00Z,42.87,44.53,42.48,44.14,3313411,42.8808049161,43.2596792685,41.2681602364,41.6470345889,3313411,0,1
NTAP,2020-06-03T00:00:00Z,44.28,46.09,44.17,45.69,2787851,44.3865875989,44.7751766783,42.909949097,43.0168110939,2787851,0,1
NTAP,2020-06-04T00:00:00Z,45.34,45.93,44.87,45.26,2104574,43.9688543385,44.6197410466,43.5899799861,44.0465721544,2104574,0,1
NTAP,2020-06-05T00:00:00Z,46.44,48.3,46.27,48.06,3646974,46.6889778946,46.9221313422,44.9500417641,45.1151921229,3646974,0,1
NTAP,2020-06-08T00:00:00Z,48.61,49.65,48.48,49.01,2246747,47.6118769582,48.2336194853,47.096996428,47.2232878788,2246747,0,1
NTAP,2020-06-09T00:00:00Z,48.58,48.6,46.67,46.72,2414438,45.3872044785,47.2135731518,45.3386308435,47.1941436978,2414438,0,1
NTAP,2020-06-10T00:00:00Z,47.02,47.03,45.95,46.22,1848188,44.9014681292,45.688361015,44.6391705005,45.678646288,1848188,0,1
NTAP,2020-06-11T00:00:00Z,44.93,44.98,41.11,41.14,3755142,39.9663868203,43.6968419829,39.9372426393,43.648268348,3755142,0,1
NTAP,2020-06-12T00:00:00Z,42.52,43.04,41.23,42.46,2512095,41.2487307824,41.8121849476,40.0538193632,41.3070191444,2512095,0,1
NTAP,2020-06-15T00:00:00Z,41.47,43.47,41.12,43.04,2194094,41.8121849476,42.229918208,39.9469573663,40.2869728108,2194094,0,1
NTAP,2020-06-16T00:00:00Z,44.78,45.22,43.42,44.35,2371241,43.0848141828,43.9299954306,42.1813445731,43.5025474432,2371241,0,1
NTAP,2020-06-17T00:00:00Z,44.7,44.7,42.95,43.17,2392565,41.9384763984,43.4248296273,41.7247524047,43.4248296273,2392565,0,1
NTAP,2020-06-18T00:00:00Z,43.02,43.19,42.15,42.79,1716740,41.569316773,41.9579058524,40.9475742459,41.7927554936,1716740,0,1
NTAP,2020-06-19T00:00:00Z,43.17,44.09,42.07,44.08,6218535,42.8225165542,42.8322312811,40.86985643,41.9384763984,6218535,0,1
NTAP,2020-06-22T00:00:00Z,43.39,43.58,41.64,42.3,3281198,41.0932951507,42.3367802049,40.4521231696,42.1522003921,3281198,0,1
NTAP,2020-06-23T00:00:00Z,42.83,43.64,42.32,42.39,2208019,41.1807276935,42.3950685668,41.1127246046,41.6081756809,2208019,0,1
NTAP,2020-06-24T00:00:00Z,42.22,42.22,40.93,40.97,3337224,39.8012364615,41.0155773348,39.7623775536,41.0155773348,3337224,0,1
NTAP,2020-06-25T00:00:00Z,40.57,41.84,39.96,41.83,2510059,40.6367029823,40.6464177093,38.8200490359,39.4126473821,2510059,0,1
NTAP,2020-06-26T00:00:00Z,43.43,44.43,42.63,43.99,7401067,42.7350840113,43.1625319987,41.4138811412,42.1910593001,7401067,0,1
NTAP,2020-06-29T00:00:00Z,44.3,44.4,43.1,44.02,1886608,42.7642281922,43.1333878177,41.8704733095,43.0362405479,1886608,0,1
NTAP,2020-06-30T00:00:00Z,43.98,45.05,43.77,44.37,2387238,43.1042436368,43.7648450718,42.5213600176,42.7253692843,2387238,0,1
NTAP,2020-07-01T00:00:00Z,44.36,44.66,43.39,43.51,1686121,42.268777116,43.3859707193,42.1522003921,43.0945289098,1686121,0,1
NTAP,2020-07-02T00:00:00Z,44.1,44.46,43.47,43.55,1647163,42.3076360239,43.1916761796,42.229918208,42.8419460081,1647163,0,1
NTAP,2020-07-06T00:00:00Z,44.44,45.14,43.94,45.05,2980646,43.7648450718,43.8522776147,42.6865103764,43.1722467257,2980646,0,1
NTAP,2020-07-07T00:00:00Z,44.5,44.75,42.7,42.86,2875345,41.6373198619,43.4734032622,41.4818842301,43.2305350876,2875345,0,1
NTAP,2020-07-08T00:00:00Z,43.13,43.79,42.76,43.76,2012959,42.5116452906,42.5407894716,41.540172592,41.8996174905,2012959,0,1
NTAP,2020-07-09T00:00:00Z,43.07,43.64,42.23,42.28,2509648,41.540172592,42.876374927,41.4910475062,42.3163489484,2509648,0.48,1
NTAP,2020-07-10T00:00:00Z,42.35,43.14,41.96,42.94,1832259,42.1886237252,42.3851240686,41.2257720426,41.6089477122,1832259,0,1
NTAP,2020-07-13T00:00:00Z,43.62,44.37,43.28,43.4,2705431,42.640574515,43.5936011804,42.5226743089,42.8567248927,2705431,0,1
NTAP,2020-07-14T00:00:00Z,42.83,43.75,42.47,43.71,1903314,42.9451500472,42.9844501159,41.7268479182,42.0805485363,1903314,0,1
NTAP,2020-07-15T00:00:00Z,44.33,45.06,43.69,44.38,2338334,43.6034261976,44.2715273651,42.9255000129,43.5543011117,2338334,0,1
NTAP,2020-07-16T00:00:00Z,44.16,44.52,43.88,44.34,1943023,43.5641261289,43.7409764379,43.1121753391,43.3872758199,1943023,0,1
NTAP,2020-07-17T00:00:00Z,44.49,45.11,44.14,44.81,2469823,44.0259019359,44.3206524509,43.3676257855,43.7115013864,2469823,0,1
NTAP,2020-07-20T00:00:00Z,44.64,45.33,43.84,45.15,1992401,44.3599525196,44.5368028287,43.0728752704,43.858876644,1992401,0,1
NTAP,2020-07-21T00:00:00Z,45.03,46.42,45.03,45.56,2347600,44.7627782236,45.6077297001,44.2420523136,44.2420523136,2347600,0,1
NTAP,2020-07-22T00:00:00Z,45.68,45.68,44.97,44.99,1217048,44.2027522449,44.8806784296,44.1831022106,44.8806784296,1217048,0,1
NTAP,2020-07-23T00:00:00Z,44.94,45.7199,44.455,44.69,1568747,43.9080017298,44.9198802481,43.6771138263,44.1536271591,1568747,0,1
NTAP,2020-07-24T00:00:00Z,44.65,44.67,43.06,43.2,1989767,42.4440741716,43.8883516955,42.3065239312,43.8687016611,1989767,0,1
NTAP,2020-07-27T00:00:00Z,43.22,44.34,42.73,44.09,1762167,43.3185006997,43.5641261289,41.9822983646,42.4637242059,1762167,0,1
NTAP,2020-07-28T00:00:00Z,44.04,44.115,42.82,42.95,1393584,42.1984487424,43.3430632426,42.0707235192,43.2693756138,1393584,0,1
NTAP,2020-07-29T00:00:00Z,42.7,42.89,41.39,42.43,2993407,41.6875478496,42.1394986393,40.6657460639,41.9528233131,2993407,0,1
NTAP,2020-07-30T00:00:00Z,41.82,43.285,41.46,42.85,2526321,42.1001985707,42.5275868175,40.7345211841,41.0882218022,2526321,0,1
NTAP,2020-07-31T00:00:00Z,42.91,44.41,42.05,44.3,6108956,43.5248260602,43.6329012491,41.3141971971,42.1591486737,6108956,0,1
NTAP,2020-08-03T00:00:00Z,44.17,44.29,42.49,42.77,3833039,42.0215984333,43.5150010431,41.7464979526,43.397100837000004,3833039,0,1
NTAP,2020-08-04T00:00:00Z,42.62,44.12,42.61,43.23,2810702,42.4735492231,43.3479757512,41.8643981586,41.8742231758,2810702,0,1
NTAP,2020-08-05T00:00:00Z,43.51,43.68,42.81,43.1,2354511,42.3458239999,42.9156749957,42.060898502,42.7486497038,2354511,0,1
NTAP,2020-08-06T00:00:00Z,42.38,42.87,41.88,42.21,3683436,41.4713974718,42.119848605,41.1471719052,41.6384227637,3683436,0,1
NTAP,2020-08-07T00:00:00Z,42.29,42.845,41.505,42.8,2426770,42.0510734848,42.0952860621,40.7787337614,41.5499976092,2426770,0,1
NTAP,2020-08-10T00:00:00Z,42.79,44.32,42.74,44.27,2351654,43.4953510087,43.5444760946,41.9921233818,42.0412484677,2351654,0,1
NTAP,2020-08-11T00:00:00Z,44.36,45.36,43.355,43.57,1654317,42.8075998069,44.5662778802,42.5963619377,43.5837761632,1654317,0,1
NTAP,2020-08-12T00:00:00Z,44,44.01,42.93,43.28,2922077,42.5226743089,43.2399005623,42.178798708,43.2300755451,2922077,0,1
NTAP,2020-08-13T00:00:00Z,42.72,42.98,41.44,41.74,3674602,41.0096216649,42.2279237939,40.7148711498,41.9724733475,3674602,0,1
NTAP,2020-08-14T00:00:00Z,41.82,42.04,41.34,41.56,2375495,40.8327713558,41.3043721799,40.6166209781,41.0882218022,2375495,0,1
NTAP,2020-08-17T00:00:00Z,41.33,41.855,40.94,41.31,3236269,40.5871459266,41.1226093623,40.2236202913,40.6067959609,3236269,0,1
NTAP,2020-08-18T00:00:00Z,41.37,41.37,40.08,41,3545381,40.2825703943,40.6460960296,39.3786688148,40.6460960296,3545381,0,1
NTAP,2020-08-19T00:00:00Z,41.2,42.25,40.91,41.49,2231485,40.7639962356,41.5106975405,40.1941452398,40.4790707377,2231485,0,1
NTAP,2020-08-20T00:00:00Z,41.49,41.5,40.8087,41.42,2017874,40.6952211154,40.7738212528,40.0946178159,40.7639962356,2017874,0,1
NTAP,2020-08-21T00:00:00Z,41.36,41.75,40.84,41.25,11407030,40.5281958236,41.019446682,40.1253701196,40.6362710124,11407030,0,1
NTAP,2020-08-24T00:00:00Z,41.93,42.66,41.29,42.3,3407143,41.5598226264,41.9135232444,40.5674958922,41.1962969911,3407143,0,1
NTAP,2020-08-25T00:00:00Z,42.33,42.94,41.27,41.77,2475632,41.0390967164,42.1886237252,40.5478458579,41.5892976779,2475632,0,1
NTAP,2020-08-26T00:00:00Z,41.95,42.52,41.23,42.21,6808385,41.4713974718,41.7759730041,40.5085457892,41.2159470254,6808385,0,1
NTAP,2020-08-27T00:00:00Z,46.32,46.615,43.6,43.91,10789013,43.1416503906,45.7993175349,42.8370748584,45.5094795284,10789013,0,1
NTAP,2020-08-28T00:00:00Z,43.91,45.87,43.36,45.74,4882982,44.9396285326,45.0673537558,42.6012744463,43.1416503906,4882982,0,1
NTAP,2020-08-31T00:00:00Z,46.19,47.5,45.55,47.39,5290910,46.5607563656,46.6688315544,44.7529532064,45.3817543052,5290910,0,1
NTAP,2020-09-01T00:00:00Z,47.26,47.39,46.16,46.68,3166536,45.8631801465,46.5607563656,45.3522792537,46.4330311423,3166536,0,1
NTAP,2020-09-02T00:00:00Z,46.84,48.47,46.65,48.15,3340768,47.3074576704,47.621858219799996,45.833705095,46.0203804212,3340768,0,1
NTAP,2020-09-03T00:00:00Z,47.66,48.33,46.01,46.54,3177615,45.7256299062,47.4843079795,45.2049039962,46.8260318291,3177615,0,1
NTAP,2020-09-04T00:00:00Z,46.71,47.5,45.9,46.4,2705489,45.5880796658,46.6688315544,45.0968288073,45.892655198,2705489,0,1
NTAP,2020-09-08T00:00:00Z,45.21,45.99,45.16,45.2,2120610,44.4090776055,45.1852539618,44.3697775368,44.4189026226,2120610,0,1
NTAP,2020-09-09T00:00:00Z,45.96,46.76,45.23,46.57,2612647,45.7551049577,45.9417802839,44.438552657,45.1557789103,2612647,0,1
NTAP,2020-09-10T00:00:00Z,46.96,46.96,44.37,44.37,2395267,43.5936011804,46.1382806273,43.5936011804,46.1382806273,2395267,0,1
NTAP,2020-09-11T00:00:00Z,44.91,45.07,43.48,44.09,2340094,43.3185006997,44.2813523823,42.7191746523,44.1241521076,2340094,0,1
NTAP,2020-09-14T00:00:00Z,44.39,45.67,44.3,45.38,2788635,44.5859279145,44.8708534124,43.5248260602,43.6132512147,2788635,0,1
NTAP,2020-09-15T00:00:00Z,46.01,46.09,45.14,45.38,3001850,44.5859279145,45.2835041335,44.3501275024,45.2049039962,3001850,0,1
NTAP,2020-09-16T00:00:00Z,45.62,46.53,45.03,45.11,2391409,44.3206524509,45.715804889,44.2420523136,44.8217283266,2391409,0,1
NTAP,2020-09-17T00:00:00Z,44.09,44.24,42.85,43.18,3413646,42.4244241373,43.4658759572,42.1001985707,43.3185006997,3413646,0,1
NTAP,2020-09-18T00:00:00Z,43.46,43.52,42.1,42.61,3702279,41.8643981586,42.758474721,41.363322283,42.699524618,3702279,0,1
NTAP,2020-09-21T00:00:00Z,41.81,41.81,40.72,41.39,2504326,40.6657460639,41.0783967851,40.0074699136,41.0783967851,2504326,0,1
NTAP,2020-09-22T00:00:00Z,41.62,41.975,41.025,41.88,2487859,41.1471719052,41.2405095683,40.3071329373,40.8917214588,2487859,0,1
NTAP,2020-09-23T00:00:00Z,42.05,42.61,41.07,41.19,2042921,40.4692457206,41.8643981586,40.3513455145,41.3141971971,2042921,0,1
NTAP,2020-09-24T00:00:00Z,40.96,41.755,40.46,41.49,1711271,40.7639962356,41.0243591906,39.7520194672,40.2432703257,1711271,0,1
NTAP,2020-09-25T00:00:00Z,41.11,42.055,41.09,41.96,1605126,41.2257720426,41.3191097057,40.3709955489,40.3906455832,1605126,0,1
NTAP,2020-09-28T00:00:00Z,42.69,43.613,42.51,43.6,2268425,42.8370748584,42.8498473807,41.7661479869,41.942998296,2268425,0,1
NTAP,2020-09-29T00:00:00Z,43.71,44.27,43.495,43.99,1749817,43.220250528,43.4953510087,42.7339121781,42.9451500472,1749817,0,1
NTAP,2020-09-30T00:00:00Z,44.07,44.72,43.43,43.84,2564797,43.0728752704,43.9374767813,42.6700495665,43.2988506653,2564797,0,1
NTAP,2020-10-01T00:00:00Z,44.37,44.37,42.62,42.89,2084832,42.1394986393,43.5936011804,41.8742231758,43.5936011804,2084832,0,1
NTAP,2020-10-02T00:00:00Z,42.16,43.51,42.07,42.76,1882571,42.0117734161,42.7486497038,41.3338472315,41.422272386,1882571,0,1
NTAP,2020-10-05T00:00:00Z,43.38,43.65,43.072,43.35,2437444,42.5914494291,42.8861999442,42.3183139518,42.6209244806,2437444,0,1
NTAP,2020-10-06T00:00:00Z,43.46,44.59,43.18,43.36,1662752,42.6012744463,43.8097515581,42.4244241373,42.699524618,1662752,0,1
NTAP,2020-10-07T00:00:00Z,43.89,44.74,43.71,44.59,1674503,43.8097515581,43.9571268157,42.9451500472,43.1220003563,1674503,0,1
NTAP,2020-10-08T00:00:00Z,44.4243,46.29,44.4243,46.26,2943187,45.9221302495,45.9519111382,44.099837675,44.099837675,2943187,0.48,1
NTAP,2020-10-09T00:00:00Z,46.49,46.69,45.52,45.87,1848725,45.5349786975,46.3489896531,45.187534997,46.1504503956,1848725,0,1
NTAP,2020-10-12T00:00:00Z,46.3687,47.19,45.6071,46.65,2011830,46.3092818016,46.8453377967,45.2739988436,46.030036336,2011830,0,1
NTAP,2020-10-13T00:00:00Z,47.51,47.78,46.27,46.88,2415556,46.5376019477,47.4310286062,45.9320572124,47.1630006086,2415556,0,1
NTAP,2020-10-14T00:00:00Z,46.88,47.56,46.44,46.67,1557930,46.3291357273,47.212635423,46.1008155813,46.5376019477,1557930,0,1
NTAP,2020-10-15T00:00:00Z,45.89,47.095,45.8336,47.05,1398735,46.7063603165,46.7510316494,45.4988445526,45.5548326233,1398735,0,1
NTAP,2020-10-16T00:00:00Z,47.29,47.66,46.69,47.15,1332058,46.8056299452,47.3119050517,46.3489896531,46.9446074254,1332058,0,1
NTAP,2020-10-19T00:00:00Z,47.58,48.94,47.31,48,2792850,47.6494217894,48.5825562995,46.9644613512,47.2324893488,2792850,0,1
NTAP,2020-10-20T00:00:00Z,48.22,48.43,47.235,47.25,2183798,46.904899574,48.0762811929,46.8900091296,47.8678149726,2183798,0,1
NTAP,2020-10-21T00:00:00Z,47.3,47.46,46.57,46.8,1660559,46.4581862447,47.1133657943,46.2298660986,46.9545343883,1660559,0,1
NTAP,2020-10-22T00:00:00Z,46.91,47.06,46.33,46.7,1668277,46.3589166159,46.7162872794,45.9916189897,46.5673828363,1668277,0,1
NTAP,2020-10-23T00:00:00Z,47.46,47.46,46.56,46.89,1803549,46.5475289105,47.1133657943,46.2199391357,47.1133657943,1803549,0,1
NTAP,2020-10-26T00:00:00Z,46.41,46.685,44.23,44.93,2416425,44.6018441875,46.3440261716,43.9069567864,46.0710346926,2416425,0,1
NTAP,2020-10-27T00:00:00Z,44.76,45.06,43.923,44.05,1340785,43.7282714547,44.7308947048,43.6021990262,44.4330858186,1340785,0,1
NTAP,2020-10-28T00:00:00Z,43,43.39,41.9,42.29,2496861,41.981125989,43.0730919051,41.593974437,42.685940353,2496861,0,1
NTAP,2020-10-29T00:00:00Z,42.4,44.35,42.2,44.11,2725620,43.7878332319,44.0260803408,41.8917833232,42.0903225806,2725620,0,1
NTAP,2020-10-30T00:00:00Z,43.45,44.09,43.07,43.89,1548160,43.5694400487,43.7679793061,42.7554290931,43.1326536823,1548160,0,1
NTAP,2020-11-02T00:00:00Z,44.46,45,43.92,44.94,1576148,44.6117711503,44.6713329276,43.5992209373,44.1352769324,1576148,0,1
NTAP,2020-11-03T00:00:00Z,45.51,46.58,45.51,46.29,1970538,45.9519111382,46.2397930615,45.1776080341,45.1776080341,1970538,0,1
NTAP,2020-11-04T00:00:00Z,45.52,46.27,44.9,45.17,2129679,44.8400912964,45.9320572124,44.5720632988,45.187534997,2129679,0,1
NTAP,2020-11-05T00:00:00Z,46.08,46.89,45.82,46.71,1406629,46.3688435788,46.5475289105,45.4853438831,45.7434449178,1406629,0,1
NTAP,2020-11-06T00:00:00Z,47.08,47.3446,46.34,47.01,1696570,46.666652465,46.9988086427,46.0015459525,46.7361412051,1696570,0,1
NTAP,2020-11-09T00:00:00Z,48.74,50.1,48.38,49.65,2895323,49.2873706634,49.7340839927,48.0266463786,48.384017042,2895323,0,1
NTAP,2020-11-10T00:00:00Z,49.1,50.49,49.08,50.01,2474549,49.6447413268,50.1212355447,48.7215337797,48.7413877054,2474549,0,1
NTAP,2020-11-11T00:00:00Z,50.21,50.49,48.975,49.27,1506386,48.9101460743,50.1212355447,48.6173006695,49.8432805843,1506386,0,1
NTAP,2020-11-12T00:00:00Z,49.04,49.405,46.74,47.48,1995823,47.13321972,49.044160073,46.3986244674,48.6818259282,1995823,0,1
NTAP,2020-11-13T00:00:00Z,47.95,49.955,47.71,49.83,1444179,49.4660559951,49.590143031,47.3615398661,47.599786975,1444179,0,1
NTAP,2020-11-16T00:00:00Z,50.1818,51.61,50.18,51.58,1658214,51.2032744979,51.2330553865,49.8134996957,49.815286549,1658214,0,1
NTAP,2020-11-17T00:00:00Z,50.71,51.66,50.07,51.4,1183411,51.0245891662,51.2826902009,49.7043031041,50.3396287279,1183411,0,1
NTAP,2020-11-18T00:00:00Z,51.41,52.46,51.22,51.54,2065510,51.1635666464,52.0768472307,50.8459038344,51.034516129,2065510,0,1
NTAP,2020-11-19T00:00:00Z,51.28,52.04,50.82,51.98,1176369,51.6003530128,51.65991479,50.4488253195,50.9054656117,1176369,0,1
NTAP,2020-11-20T00:00:00Z,52.15,52.54,51.74,51.89,1320489,51.5110103469,52.1562629337,51.3621059038,51.7691113816,1320489,0,1
NTAP,2020-11-23T00:00:00Z,52.02,53.7039,52.02,53.56,1604228,53.1688131467,53.3116621424,51.6400608643,51.6400608643,1604228,0,1
NTAP,2020-11-24T00:00:00Z,54.19,55.73,54,55.36,2628157,54.9556664638,55.3229640901,53.6055995131,53.7942118077,2628157,0,1
NTAP,2020-11-25T00:00:00Z,54.65,55.26,53.31,53.52,2576477,53.1291052952,54.8563968351,52.9206390749,54.2508520998,2576477,0,1
NTAP,2020-11-27T00:00:00Z,53.53,54.0287,53.03,53.26,739117,52.8710042605,53.6340898965,52.6426841144,53.1390322581,739117,0,1
NTAP,2020-11-30T00:00:00Z,53.21,53.37,52.33,53.31,4534035,52.9206390749,52.9802008521,51.9477967133,52.8213694461,4534035,0,1
NTAP,2020-12-01T00:00:00Z,52.6401,54.431,52.6401,54.16,3843959,53.7644309191,54.0334516129,52.255631832,52.255631832,3843959,0,1
NTAP,2020-12-02T00:00:00Z,57.855,60.43,56.89,59.23,9338832,58.7974010956,59.9886366403,56.4744917833,57.4324437005,9338832,0,1
NTAP,2020-12-03T00:00:00Z,59.3452,59.6,57.915,58.49,3474974,58.062805843,59.1646987219,57.4920054778,58.9117597079,3474974,0,1
NTAP,2020-12-04T00:00:00Z,58.65,60.08,58.5,59.99,1894273,59.5518502739,59.6411929397,58.0727328058,58.2216372489,1894273,0,1
NTAP,2020-12-07T00:00:00Z,59.8,60.89,59.34,60.37,1910611,59.9290748631,60.4452769324,58.9065976872,59.3632379793,1910611,0,1
NTAP,2020-12-08T00:00:00Z,60.17,61.18,59.9145,60.55,1967895,60.1077601948,60.7331588558,59.4769017042,59.7305356056,1967895,0,1
NTAP,2020-12-09T00:00:00Z,60.95,61.69,60.29,60.78,1409737,60.3360803408,61.2394339623,59.8496591601,60.5048387097,1409737,0,1
NTAP,2020-12-10T00:00:00Z,59.49,61.51,59.49,61.12,1807636,60.6735970785,61.0607486306,59.0555021302,59.0555021302,1807636,0,1
NTAP,2020-12-11T00:00:00Z,60.8,62.19,60.5903,61.82,1877723,61.3684844796,61.7357821059,60.1477658551,60.3559342666,1877723,0,1
NTAP,2020-12-14T00:00:00Z,62.22,62.99,61.33,61.67,2136804,61.2195800365,62.5299391357,60.8820632988,61.7655629945,2136804,0,1
NTAP,2020-12-15T00:00:00Z,62.2279,62.81,61.45,62.65,1867603,62.1924223981,62.351253804,61.0011868533,61.7734052952,1867603,0,1
NTAP,2020-12-16T00:00:00Z,64.01,65.04,63.93,64.07,3128297,63.602051126,64.5649665247,63.4630736458,63.5424893488,3128297,0,1
NTAP,2020-12-17T00:00:00Z,64.29,64.34,63.15,64.12,2538221,63.6516859404,63.8700791236,62.6887705417,63.8204443092,2538221,0,1
NTAP,2020-12-18T00:00:00Z,64.15,64.93,63.81,64.82,4568401,64.3465733414,64.455769933,63.3439500913,63.681466829,4568401,0,1
NTAP,2020-12-21T00:00:00Z,63.58,64.62,63.18,64.54,1695425,64.068618381,64.148034084,62.7185514303,63.1156299452,1695425,0,1
NTAP,2020-12-22T00:00:00Z,65.79,66.675,65.51,66.18,2721725,65.6966402921,66.1880249544,65.0315337797,65.3094887401,2721725,0,1
NTAP,2020-12-23T00:00:00Z,66.56,67.63,66.12,66.17,1421222,65.6867133293,67.1360499087,65.6370785149,66.0738648813,1421222,0,1
NTAP,2020-12-24T00:00:00Z,66.11,66.27,65.45,65.8,509618,65.319415703,65.785982958,64.9719720024,65.627151552,509618,0,1
NTAP,2020-12-28T00:00:00Z,66.69,67.375,65.73,65.9,1339268,65.4186853317,66.8829123554,65.2499269629,66.2029153987,1339268,0,1
NTAP,2020-12-29T00:00:00Z,65.86,66.27,64.73,65.05,1146018,64.5748934875,65.785982958,64.2572306756,65.3789774802,1146018,0,1
NTAP,2020-12-30T00:00:00Z,65.03,66.52,65.03,65.33,1349432,64.852848448,66.0341570298,64.5550395618,64.5550395618,1349432,0,1
NTAP,2020-12-31T00:00:00Z,65.27,66.39,65.01,66.24,1032678,65.7562020694,65.9051065125,64.535185636,64.7932866707,1032678,0,1
NTAP,2021-01-04T00:00:00Z,66.47,66.725,64.19,64.86,2319930,64.3862811929,66.2376597687,63.7211746805,65.9845222155,2319930,0,1
NTAP,2021-01-05T00:00:00Z,64.38,65.65,64.34,65.17,1860328,64.694017042,65.1705112599,63.8700791236,63.909786975,1860328,0,1
NTAP,2021-01-06T00:00:00Z,64.74,66.51,64.67,65.23,2406416,64.7535788192,66.024230067,64.1976688984,64.2671576385,2406416,0,1
NTAP,2021-01-07T00:00:00Z,65.19,65.97,64.69,65.24,2014897,65.24,65.97,64.69,65.19,2014897,0.48,1
NTAP,2021-01-08T00:00:00Z,65.31,65.82,64.555,64.97,2670827,64.97,65.82,64.555,65.31,2670827,0,1
NTAP,2021-01-11T00:00:00Z,64.185,65.68,64.01,65.22,1440378,65.22,65.68,64.01,64.185,1440378,0,1
NTAP,2021-01-12T00:00:00Z,65.85,66.56,65.41,66.16,1546418,66.16,66.56,65.41,65.85,1546418,0,1
NTAP,2021-01-13T00:00:00Z,66.02,66.14,64.85,65.2,981947,65.2,66.14,64.85,66.02,981947,0,1
NTAP,2021-01-14T00:00:00Z,65.39,66.18,65.01,65.84,928181,65.84,66.18,65.01,65.39,928181,0,1
NTAP,2021-01-15T00:00:00Z,65.39,65.92,64.44,64.66,1475821,64.66,65.92,64.44,65.39,1475821,0,1
NTAP,2021-01-19T00:00:00Z,65,65.35,63.8,64.28,1306652,64.28,65.35,63.8,65,1306652,0,1
NTAP,2021-01-20T00:00:00Z,64.77,64.93,64.0293,64.51,1062214,64.51,64.93,64.0293,64.77,1062214,0,1
NTAP,2021-01-21T00:00:00Z,64.315,65.28,63.92,64.97,980584,64.97,65.28,63.92,64.315,980584,0,1
NTAP,2021-01-22T00:00:00Z,63.93,64.929,63.4,64.76,1466662,64.76,64.929,63.4,63.93,1466662,0,1
NTAP,2021-01-25T00:00:00Z,64.87,65.66,64.25,65.65,1693633,65.65,65.66,64.25,64.87,1693633,0,1
NTAP,2021-01-26T00:00:00Z,65.85,66.26,64.93,65.7,1968459,65.7,66.26,64.93,65.85,1968459,0,1
NTAP,2021-01-27T00:00:00Z,65.14,70.64,65.11,68.89,4425215,68.89,70.64,65.11,65.14,4425215,0,1
NTAP,2021-01-28T00:00:00Z,68.77,70,67.36,67.4,2843604,67.4,70,67.36,68.77,2843604,0,1
NTAP,2021-01-29T00:00:00Z,67.08,68.08,65.53,66.44,5979727,66.44,68.08,65.53,67.08,5979727,0,1
STX,2020-01-31T00:00:00Z,58.24,58.24,56.78,56.99,2901122,54.0994414556,55.2860408909,53.9000927505,55.2860408909,2901122,0,1
STX,2020-02-03T00:00:00Z,57.83,58.55,57.62,57.95,3610053,55.0107498219,55.5803175509,54.697487571,54.8968362761,3610053,0,1
STX,2020-02-04T00:00:00Z,59.54,59.85,58.04,58.97,4698163,55.9790149612,56.8143809636,55.0961849813,56.5201043037,4698163,0,1
STX,2020-02-05T00:00:00Z,57.03,57.76,54.35,54.73,6600866,51.9540696765,54.8303867078,51.5933434482,54.1374126375,6600866,0,1
STX,2020-02-06T00:00:00Z,55.09,55.67,54.66,55.16,4046547,52.3622598823,52.8463924519,51.8876201081,52.2958103139,4046547,0,1
STX,2020-02-07T00:00:00Z,54.86,54.93,53.81,54.1,2884888,51.3560235611,52.1439255862,51.0807324921,52.0774760178,2884888,0,1
STX,2020-02-10T00:00:00Z,53.97,55.02,53.7,54.94,2311753,52.1534183816,52.2293607455,50.9763117418,51.2326172198,2311753,0,1
STX,2020-02-11T00:00:00Z,55.22,56.3,55.15,55.75,2434548,52.9223348157,53.4444385673,52.3527670868,52.4192166552,2434548,0,1
STX,2020-02-12T00:00:00Z,55.96,56.9,55.92,56.22,1668885,53.3684962034,54.0140062962,53.0837123389,53.1216835209,1668885,0,1
STX,2020-02-13T00:00:00Z,55.71,56.16,55.4,55.8,2307914,52.9697987932,53.3115394305,52.5900869739,52.8843636338,2307914,0,1
STX,2020-02-14T00:00:00Z,55.86,56,53.73,53.99,3451425,51.2516028108,53.1596547028,51.0047901282,53.0267555661,3451425,0,1
STX,2020-02-18T00:00:00Z,53.49,54.3,53.07,54.2,2769260,51.4509515159,51.5458794708,50.3782656264,50.7769630367,2769260,0,1
